Age,VIP,HomePlanet,deck,num,side,Age_Pred,CabinMult,Transported,num_Pred
19,FALSE,Earth,G,679,S,0.487811984241333,FALSE,FALSE,0.498565497578314
21,FALSE,Earth,F,774,S,0.476137387385959,FALSE,TRUE,0.559344926939937
18,FALSE,Earth,G,680,S,0.495501823932408,FALSE,FALSE,0.4992210529388
22,FALSE,Earth,G,677,P,0.472051981947619,FALSE,TRUE,0.497253982752428
23,FALSE,Europa,B,130,P,0.469037448412813,FALSE,TRUE,0.557279477221301
54,TRUE,Mars,F,846,P,0.495326820096129,TRUE,FALSE,0.600742079170561
0,FALSE,Mars,F,846,P,0.761507932271289,TRUE,TRUE,0.600742079170561
4,FALSE,Mars,F,846,P,0.699560233182656,TRUE,TRUE,0.600742079170561
23,FALSE,Earth,F,847,P,0.469037448412813,FALSE,FALSE,0.601255129136824
19,FALSE,Mars,D,89,S,0.487811984241333,FALSE,TRUE,0.546580615959546
34,FALSE,Europa,C,147,S,0.478063387574337,FALSE,TRUE,0.558622191626204
18,FALSE,Earth,G,678,P,0.495501823932408,FALSE,FALSE,0.497909804178786
40,FALSE,Earth,G,268,P,0.489690126489503,FALSE,TRUE,0.508238139744713
58,FALSE,Mars,F,777,S,0.492739729609023,FALSE,FALSE,0.561189564188815
39,FALSE,Earth,F,778,S,0.488121265284679,FALSE,FALSE,0.561802930185074
23,FALSE,Earth,F,851,P,0.469037448412813,FALSE,FALSE,0.603283006986787
11,FALSE,Earth,G,679,P,0.58238784034536,FALSE,FALSE,0.498565497578314
43,FALSE,Europa,C,148,S,0.493290531199942,FALSE,TRUE,0.558637092280291
29,FALSE,Mars,E,258,P,0.467926972205844,FALSE,FALSE,0.515753140753326
36,FALSE,Earth,E,259,P,0.482431571766483,FALSE,FALSE,0.515018906419018
13,FALSE,Earth,F,852,P,0.55235575350062,FALSE,FALSE,0.603783726499509
54,FALSE,Europa,C,149,S,0.495326820096129,TRUE,TRUE,0.558644676528264
45,FALSE,Europa,C,149,S,0.494801619322492,TRUE,TRUE,0.558644676528264
33,FALSE,Earth,G,682,P,0.475823164699399,FALSE,TRUE,0.500531710823054
46,FALSE,Earth,F,780,S,0.495319565406469,FALSE,TRUE,0.5630273172258
15,FALSE,Earth,G,683,P,0.526104477689834,FALSE,TRUE,0.501186794636588
35,FALSE,Earth,F,853,P,0.480282046309717,FALSE,FALSE,0.604281877509379
23,FALSE,Mars,F,781,S,0.469037448412813,FALSE,TRUE,0.563638312152118
15,FALSE,Earth,G,684,P,0.526104477689834,FALSE,FALSE,0.501841702980395
27,FALSE,Earth,E,273,S,0.465767467184384,FALSE,FALSE,0.504351729761445
15,FALSE,Earth,F,782,S,0.526104477689834,FALSE,FALSE,0.564248490114661
27,TRUE,Mars,F,783,S,0.465767467184384,FALSE,TRUE,0.564857837316852
16,FALSE,Earth,G,683,S,0.514670133184028,FALSE,TRUE,0.501186794636588
37,FALSE,Earth,G,685,P,0.484473377430017,FALSE,TRUE,0.50249642712577
45,FALSE,Europa,B,132,P,0.494801619322492,TRUE,TRUE,0.557541473603521
58,TRUE,Europa,B,132,P,0.492739729609023,TRUE,TRUE,0.557541473603521
18,FALSE,Earth,G,507,S,0.495501823932408,FALSE,FALSE,0.403962527604006
38,FALSE,Earth,F,855,P,0.486377351766082,FALSE,FALSE,0.605270335338055
28,FALSE,Earth,E,260,P,0.466619574212593,FALSE,FALSE,0.514280612393027
47,FALSE,Europa,D,140,P,0.495697041270013,TRUE,TRUE,0.558315443167695
41,FALSE,Europa,D,140,P,0.491075502727879,TRUE,TRUE,0.558315443167695
28,FALSE,Europa,B,133,P,0.466619574212593,FALSE,TRUE,0.557662333871126
23,FALSE,Earth,G,686,P,0.469037448412813,FALSE,FALSE,0.503150958585116
24,FALSE,Mars,F,856,P,0.467003809289332,TRUE,TRUE,0.605760572325105
58,FALSE,Mars,F,856,P,0.492739729609023,TRUE,FALSE,0.605760572325105
36,FALSE,Earth,F,856,P,0.482431571766483,TRUE,TRUE,0.605760572325105
24,FALSE,Mars,F,856,P,0.467003809289332,TRUE,FALSE,0.605760572325105
56,FALSE,Mars,F,856,P,0.494312928790303,TRUE,FALSE,0.605760572325105
15,FALSE,Mars,F,856,P,0.526104477689834,TRUE,TRUE,0.605760572325105
19,FALSE,Mars,D,141,P,0.487811984241333,FALSE,TRUE,0.55838074091199
27,FALSE,Earth,E,261,P,0.465767467184384,FALSE,FALSE,0.513538341114911
47,FALSE,Earth,F,857,P,0.495697041270013,FALSE,FALSE,0.606248101155227
37,FALSE,Earth,F,858,P,0.484473377430017,FALSE,FALSE,0.606732886443406
39,FALSE,Mars,F,859,P,0.488121265284679,TRUE,TRUE,0.607214892625685
20,FALSE,Mars,F,859,P,0.481370609361581,TRUE,TRUE,0.607214892625685
20,FALSE,Mars,F,859,P,0.481370609361581,TRUE,TRUE,0.607214892625685
38,FALSE,Mars,F,859,P,0.486377351766082,TRUE,FALSE,0.607214892625685
46,FALSE,Mars,D,142,P,0.495319565406469,FALSE,FALSE,0.558438932960108
13,FALSE,Mars,F,859,P,0.55235575350062,TRUE,TRUE,0.607214892625685
24,FALSE,Mars,F,859,P,0.467003809289332,TRUE,TRUE,0.607214892625685
32,FALSE,Europa,B,161,S,0.4736183003833,TRUE,TRUE,0.558156305356624
29,FALSE,Europa,B,161,S,0.467926972205844,TRUE,TRUE,0.558156305356624
44,FALSE,Europa,B,161,S,0.494129432693173,TRUE,FALSE,0.558156305356624
19,FALSE,Earth,G,687,P,0.487811984241333,FALSE,FALSE,0.503805289106511
30,TRUE,Europa,A,50,S,0.469589850791481,TRUE,TRUE,0.529511167097944
23,FALSE,Europa,A,50,S,0.469037448412813,TRUE,TRUE,0.529511167097944
4,FALSE,Europa,C,133,P,0.699560233182656,TRUE,TRUE,0.557662333871126
0,FALSE,Europa,C,133,P,0.761507932271289,TRUE,TRUE,0.557662333871126
17,FALSE,Europa,F,564,S,0.504457340885458,FALSE,TRUE,0.427171074489287
44,FALSE,Europa,C,133,P,0.494129432693173,TRUE,TRUE,0.557662333871126
31,FALSE,Europa,C,133,P,0.471515240450065,TRUE,FALSE,0.557662333871126
41,TRUE,Europa,C,133,P,0.491075502727879,TRUE,TRUE,0.557662333871126
33,FALSE,Europa,A,51,S,0.475823164699399,TRUE,FALSE,0.530000283525379
43,FALSE,Europa,A,51,S,0.493290531199942,TRUE,FALSE,0.530000283525379
43,TRUE,Europa,A,51,S,0.493290531199942,TRUE,FALSE,0.530000283525379
36,FALSE,Earth,F,784,S,0.482431571766483,FALSE,FALSE,0.565466339662467
19,FALSE,Earth,F,860,P,0.487811984241333,FALSE,FALSE,0.607694083964113
24,FALSE,Earth,G,688,P,0.467003809289332,FALSE,TRUE,0.504459410668319
17,FALSE,Earth,G,685,S,0.504457340885458,FALSE,TRUE,0.50249642712577
23,FALSE,Earth,F,861,P,0.469037448412813,FALSE,TRUE,0.608170424551682
17,FALSE,Earth,G,686,S,0.504457340885458,FALSE,FALSE,0.503150958585116
18,FALSE,Mars,D,135,S,0.495501823932408,FALSE,FALSE,0.557883576752397
34,FALSE,Mars,F,862,P,0.478063387574337,FALSE,TRUE,0.608643878317388
13,FALSE,Earth,G,688,S,0.55235575350062,FALSE,TRUE,0.504459410668319
66,FALSE,Earth,F,786,S,0.477800340536068,TRUE,TRUE,0.566680751886246
27,FALSE,Earth,F,786,S,0.465767467184384,TRUE,TRUE,0.566680751886246
19,FALSE,Earth,G,689,S,0.487811984241333,FALSE,FALSE,0.505113315473586
55,FALSE,Earth,F,787,S,0.494880498303834,FALSE,TRUE,0.567286632052354
40,FALSE,Mars,D,143,P,0.489690126489503,FALSE,FALSE,0.558489986539023
23,FALSE,Earth,G,691,P,0.469037448412813,TRUE,TRUE,0.506420444716722
7,FALSE,Earth,G,691,P,0.648988115692533,TRUE,FALSE,0.506420444716722
12,FALSE,Earth,G,691,P,0.566965441410461,TRUE,TRUE,0.506420444716722
37,FALSE,Earth,F,789,S,0.484473377430017,FALSE,FALSE,0.568495663900939
22,FALSE,Earth,F,865,P,0.472051981947619,FALSE,FALSE,0.610046555619785
25,FALSE,Earth,B,163,S,0.465851641514145,TRUE,TRUE,0.557969510727578
46,FALSE,Europa,B,163,S,0.495319565406469,TRUE,TRUE,0.557969510727578
37,FALSE,Mars,D,144,P,0.484473377430017,FALSE,FALSE,0.558533869755201
50,FALSE,Europa,C,151,S,0.496120082162793,TRUE,TRUE,0.558637790811279
28,FALSE,Europa,C,151,S,0.466619574212593,TRUE,TRUE,0.558637790811279
26,FALSE,Europa,C,134,P,0.465475555687279,FALSE,TRUE,0.557776381437591
28,FALSE,Earth,G,690,S,0.466619574212593,FALSE,TRUE,0.505766995944502
23,FALSE,Earth,G,691,S,0.469037448412813,FALSE,FALSE,0.506420444716722
23,FALSE,Europa,E,262,P,0.469037448412813,FALSE,FALSE,0.512792175687992
34,TRUE,Mars,D,145,P,0.478063387574337,FALSE,FALSE,0.558570551601478
65,FALSE,Europa,B,134,P,0.480556424914697,TRUE,TRUE,0.557776381437591
20,FALSE,Earth,B,134,P,0.481370609361581,TRUE,TRUE,0.557776381437591
29,FALSE,Mars,F,867,P,0.467926972205844,TRUE,TRUE,0.61096657149399
30,FALSE,Mars,F,867,P,0.469589850791481,TRUE,TRUE,0.61096657149399
3,FALSE,Mars,F,868,P,0.715803478802276,TRUE,TRUE,0.611421938296634
40,FALSE,Mars,F,868,P,0.489690126489503,TRUE,FALSE,0.611421938296634
32,FALSE,Mars,F,868,P,0.4736183003833,TRUE,FALSE,0.611421938296634
31,FALSE,Earth,E,263,P,0.471515240450065,FALSE,FALSE,0.51204219986499
13,FALSE,Earth,F,869,P,0.55235575350062,FALSE,TRUE,0.611874161619082
29,FALSE,Earth,G,692,P,0.467926972205844,FALSE,FALSE,0.507073654633628
28,FALSE,Earth,E,264,P,0.466619574212593,FALSE,FALSE,0.511288498033291
19,FALSE,Mars,F,790,S,0.487811984241333,FALSE,TRUE,0.569098784013562
24,FALSE,Mars,E,275,S,0.467003809289332,FALSE,TRUE,0.502776585743091
22,FALSE,Mars,E,266,P,0.472051981947619,FALSE,FALSE,0.509770256977823
13,FALSE,Earth,F,872,P,0.55235575350062,FALSE,FALSE,0.613211598154473
21,FALSE,Earth,F,873,P,0.476137387385959,FALSE,FALSE,0.613650874442255
24,FALSE,Earth,F,791,S,0.467003809289332,FALSE,TRUE,0.569700952015901
47,FALSE,Europa,B,164,S,0.495697041270013,FALSE,TRUE,0.557864698786117
27,FALSE,Europa,B,135,P,0.465767467184384,FALSE,FALSE,0.557883576752397
18,FALSE,Earth,E,277,S,0.495501823932408,FALSE,TRUE,0.501190764249353
36,FALSE,Europa,B,165,S,0.482431571766483,FALSE,TRUE,0.557752260677566
68,FALSE,Earth,F,875,P,0.471548384074807,FALSE,FALSE,0.614519397546555
31,FALSE,Europa,C,152,S,0.471515240450065,FALSE,TRUE,0.558623270664626
28,FALSE,Mars,F,877,P,0.466619574212593,FALSE,TRUE,0.615374296062656
36,FALSE,Mars,D,136,S,0.482431571766483,FALSE,FALSE,0.557983881085757
17,FALSE,Earth,F,794,S,0.504457340885458,FALSE,TRUE,0.571501576059652
13,FALSE,Earth,G,695,S,0.55235575350062,FALSE,TRUE,0.509031782680396
30,FALSE,Earth,G,693,P,0.469589850791481,FALSE,FALSE,0.507726618740555
58,FALSE,Europa,B,166,S,0.492739729609023,TRUE,TRUE,0.557632185337994
43,FALSE,Europa,B,166,S,0.493290531199942,TRUE,TRUE,0.557632185337994
20,FALSE,Europa,B,166,S,0.481370609361581,TRUE,TRUE,0.557632185337994
29,FALSE,Earth,F,879,P,0.467926972205844,FALSE,FALSE,0.616215266476613
15,FALSE,Earth,F,795,S,0.526104477689834,FALSE,TRUE,0.572099766726877
30,FALSE,Earth,G,696,P,0.469589850791481,FALSE,FALSE,0.509683969560786
33,FALSE,Europa,B,136,P,0.475823164699399,TRUE,FALSE,0.557983881085757
25,FALSE,Europa,B,136,P,0.465851641514145,TRUE,TRUE,0.557983881085757
62,FALSE,Europa,B,136,P,0.487251249515814,TRUE,FALSE,0.557983881085757
41,FALSE,Earth,G,697,P,0.491075502727879,FALSE,TRUE,0.51033588471418
27,FALSE,Earth,F,880,P,0.465767467184384,TRUE,FALSE,0.616630433472939
18,FALSE,Earth,G,698,P,0.495501823932408,TRUE,FALSE,0.510987522106799
27,FALSE,Earth,G,698,P,0.465767467184384,TRUE,TRUE,0.510987522106799
19,FALSE,Earth,F,880,P,0.487811984241333,TRUE,TRUE,0.616630433472939
37,FALSE,Earth,G,698,P,0.484473377430017,TRUE,FALSE,0.510987522106799
24,FALSE,Earth,G,698,P,0.467003809289332,TRUE,FALSE,0.510987522106799
29,FALSE,Earth,G,698,P,0.467926972205844,TRUE,FALSE,0.510987522106799
44,FALSE,Earth,F,880,P,0.494129432693173,TRUE,FALSE,0.616630433472939
19,FALSE,Earth,F,881,P,0.487811984241333,FALSE,FALSE,0.61704200410658
39,FALSE,Europa,A,37,P,0.488121265284679,TRUE,FALSE,0.523005837082694
63,FALSE,Europa,A,37,P,0.485282399363508,TRUE,FALSE,0.523005837082694
39,FALSE,Europa,A,37,P,0.488121265284679,TRUE,FALSE,0.523005837082694
41,FALSE,Mars,F,796,S,0.491075502727879,FALSE,TRUE,0.572696919239946
27,FALSE,Earth,G,696,S,0.465767467184384,FALSE,TRUE,0.509683969560786
56,FALSE,Mars,D,137,S,0.494312928790303,FALSE,TRUE,0.558077256536378
22,FALSE,Europa,C,135,P,0.472051981947619,TRUE,TRUE,0.557883576752397
26,FALSE,Europa,C,135,P,0.465475555687279,TRUE,FALSE,0.557883576752397
24,FALSE,Earth,F,797,S,0.467003809289332,FALSE,FALSE,0.573293015427804
18,FALSE,Earth,G,697,S,0.495501823932408,FALSE,TRUE,0.51033588471418
13,FALSE,Earth,G,700,P,0.55235575350062,FALSE,TRUE,0.512289940298515
32,FALSE,Earth,F,883,P,0.4736183003833,FALSE,TRUE,0.617854203281882
30,FALSE,Europa,G,91,S,0.469589850791481,FALSE,FALSE,0.547308736804537
25,FALSE,Europa,A,38,P,0.465851641514145,FALSE,TRUE,0.523514444117169
55,FALSE,Earth,F,799,S,0.494880498303834,FALSE,TRUE,0.574481964526947
19,FALSE,Earth,F,884,P,0.487811984241333,FALSE,FALSE,0.618254755200836
24,FALSE,Earth,G,698,S,0.467003809289332,FALSE,TRUE,0.510987522106799
32,FALSE,Europa,C,154,S,0.4736183003833,FALSE,TRUE,0.558571957347592
24,FALSE,Mars,E,267,P,0.467003809289332,FALSE,FALSE,0.509005889567467
32,FALSE,Mars,F,890,P,0.4736183003833,FALSE,TRUE,0.620577980089168
36,FALSE,Earth,G,701,S,0.482431571766483,FALSE,FALSE,0.512940709835508
28,FALSE,Europa,A,52,S,0.466619574212593,FALSE,TRUE,0.530487489973323
52,FALSE,Earth,F,801,S,0.495908850168224,FALSE,TRUE,0.575666462178342
29,FALSE,Earth,G,702,S,0.467926972205844,FALSE,TRUE,0.513591179075009
23,FALSE,Mars,D,147,P,0.469037448412813,FALSE,TRUE,0.558622191626204
32,FALSE,Mars,D,288,P,0.4736183003833,FALSE,TRUE,0.492310859416804
35,FALSE,Earth,G,703,S,0.480282046309717,FALSE,FALSE,0.514241342751315
41,FALSE,Europa,B,138,P,0.491075502727879,FALSE,FALSE,0.558163666039212
16,FALSE,Earth,G,704,S,0.514670133184028,FALSE,TRUE,0.514891195733501
33,FALSE,Europa,E,269,P,0.475823164699399,FALSE,TRUE,0.507467094843084
6,FALSE,Earth,G,706,P,0.666035948973391,FALSE,TRUE,0.516189949727536
15,FALSE,Earth,F,803,S,0.526104477689834,FALSE,TRUE,0.576846351332641
38,FALSE,Earth,G,705,S,0.486377351766082,FALSE,FALSE,0.515540733019067
56,FALSE,Earth,F,893,P,0.494312928790303,FALSE,FALSE,0.621686377377916
4,FALSE,Earth,G,707,P,0.699560233182656,TRUE,TRUE,0.516838841094034
21,FALSE,Earth,G,707,P,0.476137387385959,TRUE,TRUE,0.516838841094034
22,FALSE,Mars,F,805,S,0.472051981947619,FALSE,TRUE,0.578021469724425
37,FALSE,Earth,E,270,P,0.484473377430017,FALSE,FALSE,0.506692842738592
6,FALSE,Earth,G,709,P,0.666035948973391,FALSE,TRUE,0.518135629280726
22,FALSE,Earth,F,807,S,0.472051981947619,FALSE,FALSE,0.579191649866946
26,FALSE,Europa,B,139,P,0.465475555687279,FALSE,FALSE,0.558243073372969
22,FALSE,Earth,E,272,P,0.472051981947619,FALSE,TRUE,0.505135071039156
20,FALSE,Earth,G,710,P,0.481370609361581,FALSE,TRUE,0.518783517090875
35,FALSE,Earth,F,894,P,0.480282046309717,FALSE,FALSE,0.622047702868682
24,FALSE,Mars,D,139,S,0.467003809289332,FALSE,TRUE,0.558243073372969
25,FALSE,Mars,F,808,S,0.465851641514145,FALSE,TRUE,0.579774834327811
48,FALSE,Earth,G,711,P,0.495947987155313,FALSE,FALSE,0.519431061525901
24,FALSE,Earth,E,273,P,0.467003809289332,FALSE,FALSE,0.504351729761445
3,FALSE,Mars,F,810,S,0.715803478802276,TRUE,TRUE,0.580937281644412
24,FALSE,Mars,F,810,S,0.467003809289332,TRUE,TRUE,0.580937281644412
25,FALSE,Mars,F,810,S,0.465851641514145,TRUE,FALSE,0.580937281644412
1,FALSE,Mars,F,810,S,0.74682965655286,TRUE,TRUE,0.580937281644412
20,FALSE,Earth,F,811,S,0.481370609361581,FALSE,TRUE,0.581516499371313
22,FALSE,Earth,F,812,S,0.472051981947619,FALSE,FALSE,0.582094349184471
28,FALSE,Mars,D,140,S,0.466619574212593,FALSE,TRUE,0.558315443167695
17,FALSE,Earth,G,707,S,0.504457340885458,FALSE,TRUE,0.516838841094034
28,FALSE,Europa,B,141,P,0.466619574212593,FALSE,FALSE,0.55838074091199
47,FALSE,Europa,A,53,S,0.495697041270013,FALSE,TRUE,0.530972724809936
34,FALSE,Mars,E,281,S,0.478063387574337,FALSE,FALSE,0.497990020204565
29,TRUE,Europa,C,155,S,0.467926972205844,TRUE,TRUE,0.558535119624402
14,FALSE,Europa,C,155,S,0.538696686546262,TRUE,TRUE,0.558535119624402
36,FALSE,Europa,A,43,P,0.482431571766483,FALSE,TRUE,0.526038934640426
40,FALSE,Europa,C,155,S,0.489690126489503,TRUE,TRUE,0.558535119624402
49,FALSE,Mars,F,813,S,0.496085370532005,FALSE,TRUE,0.582670807710245
51,FALSE,Europa,C,156,S,0.496059936989348,TRUE,TRUE,0.558490799738999
41,FALSE,Europa,C,156,S,0.491075502727879,TRUE,TRUE,0.558490799738999
44,FALSE,Europa,C,156,S,0.494129432693173,TRUE,TRUE,0.558490799738999
47,FALSE,Mars,F,814,S,0.495697041270013,FALSE,FALSE,0.583245851252886
22,FALSE,Earth,F,815,S,0.472051981947619,FALSE,TRUE,0.583819455795586
13,FALSE,Earth,G,708,S,0.55235575350062,FALSE,TRUE,0.517487402462788
18,FALSE,Earth,F,816,S,0.495501823932408,FALSE,TRUE,0.584391597001602
28,FALSE,Earth,G,717,P,0.466619574212593,FALSE,FALSE,0.523308882324067
22,FALSE,Earth,E,274,P,0.472051981947619,FALSE,TRUE,0.503565537882193
50,FALSE,Earth,G,718,P,0.496120082162793,FALSE,FALSE,0.523953906995399
47,TRUE,Europa,B,142,P,0.495697041270013,FALSE,TRUE,0.558438932960108
55,FALSE,Mars,E,275,P,0.494880498303834,FALSE,FALSE,0.502776585743091
21,FALSE,Earth,G,709,S,0.476137387385959,TRUE,TRUE,0.518135629280726
39,FALSE,Earth,G,709,S,0.488121265284679,TRUE,FALSE,0.518135629280726
21,FALSE,Earth,F,895,P,0.476137387385959,FALSE,FALSE,0.622404894120467
37,FALSE,Europa,C,157,S,0.484473377430017,TRUE,TRUE,0.558438977797025
31,FALSE,Europa,C,157,S,0.471515240450065,TRUE,TRUE,0.558438977797025
23,FALSE,Earth,E,276,P,0.469037448412813,FALSE,FALSE,0.501984964128757
28,FALSE,Europa,B,167,S,0.466619574212593,FALSE,TRUE,0.557504462706763
23,FALSE,Mars,D,148,P,0.469037448412813,FALSE,FALSE,0.558637092280291
20,FALSE,Earth,F,818,S,0.481370609361581,FALSE,TRUE,0.585531390464883
28,FALSE,Europa,C,137,P,0.466619574212593,TRUE,FALSE,0.558077256536378
40,FALSE,Europa,C,137,P,0.489690126489503,TRUE,TRUE,0.558077256536378
54,FALSE,Europa,C,137,P,0.495326820096129,TRUE,FALSE,0.558077256536378
18,FALSE,Mars,F,896,P,0.495501823932408,FALSE,TRUE,0.62275791270293
27,FALSE,Earth,F,819,S,0.465767467184384,FALSE,TRUE,0.586098992461145
43,FALSE,Europa,B,168,S,0.493290531199942,FALSE,TRUE,0.557369083730458
25,FALSE,Earth,G,720,P,0.465851641514145,FALSE,TRUE,0.52524282484982
13,FALSE,Earth,F,898,P,0.55235575350062,FALSE,FALSE,0.623451278288616
15,FALSE,Earth,F,899,P,0.526104477689834,FALSE,TRUE,0.623791548598264
37,FALSE,Earth,G,710,S,0.484473377430017,FALSE,TRUE,0.518783517090875
32,FALSE,Mars,F,900,P,0.4736183003833,FALSE,TRUE,0.624127492862741
19,FALSE,Earth,F,820,S,0.487811984241333,FALSE,FALSE,0.586665030601814
21,FALSE,Earth,G,69,S,0.476137387385959,FALSE,FALSE,0.538416404083633
27,FALSE,Europa,C,158,S,0.465767467184384,TRUE,TRUE,0.558379634866346
39,FALSE,Europa,C,158,S,0.488121265284679,TRUE,FALSE,0.558379634866346
22,FALSE,Earth,C,158,S,0.472051981947619,TRUE,TRUE,0.558379634866346
25,FALSE,Europa,C,158,S,0.465851641514145,TRUE,TRUE,0.558379634866346
34,FALSE,Europa,C,158,S,0.478063387574337,TRUE,TRUE,0.558379634866346
54,FALSE,Mars,F,821,S,0.495326820096129,FALSE,TRUE,0.587229478971905
42,FALSE,Mars,E,283,S,0.492274805867181,FALSE,FALSE,0.496376578398936
36,FALSE,Earth,F,822,S,0.482431571766483,FALSE,FALSE,0.587792311345803
43,FALSE,Earth,E,284,S,0.493290531199942,FALSE,TRUE,0.495566916619868
23,FALSE,Earth,F,901,P,0.469037448412813,FALSE,TRUE,0.624459072852762
57,FALSE,Europa,B,169,S,0.493606170409555,FALSE,TRUE,0.557226040366977
54,FALSE,Europa,B,170,S,0.495326820096129,TRUE,TRUE,0.557075325589204
51,FALSE,Europa,B,170,S,0.496059936989348,TRUE,TRUE,0.557075325589204
32,FALSE,Mars,F,902,P,0.4736183003833,FALSE,FALSE,0.624786250396217
33,FALSE,Europa,B,171,S,0.475823164699399,FALSE,TRUE,0.556916933388847
8,FALSE,Mars,F,903,P,0.631936960544721,TRUE,TRUE,0.62510898738379
44,FALSE,Mars,F,903,P,0.494129432693173,TRUE,TRUE,0.62510898738379
27,FALSE,Mars,F,903,P,0.465767467184384,TRUE,FALSE,0.62510898738379
48,FALSE,Earth,F,904,P,0.495947987155313,FALSE,TRUE,0.625427245774579
13,FALSE,Earth,G,714,S,0.55235575350062,FALSE,FALSE,0.521371592113281
5,FALSE,Earth,G,722,P,0.682935619251459,FALSE,FALSE,0.526530208449799
18,FALSE,Earth,E,278,P,0.495501823932408,FALSE,FALSE,0.500394077723275
23,FALSE,Earth,F,905,P,0.469037448412813,FALSE,FALSE,0.625740987601701
23,FALSE,Earth,G,715,S,0.469037448412813,FALSE,FALSE,0.522017720936967
35,FALSE,Earth,F,142,S,0.480282046309717,FALSE,TRUE,0.558438932960108
25,FALSE,Earth,G,724,P,0.465851641514145,FALSE,FALSE,0.527816027290495
32,FALSE,Mars,E,285,S,0.4736183003833,FALSE,FALSE,0.494755419467447
0,FALSE,Mars,F,830,S,0.761507932271289,TRUE,TRUE,0.592233546514836
5,FALSE,Mars,F,830,S,0.682935619251459,TRUE,TRUE,0.592233546514836
16,FALSE,Earth,G,716,S,0.514670133184028,TRUE,TRUE,0.522663485663164
18,FALSE,Earth,G,716,S,0.495501823932408,TRUE,TRUE,0.522663485663164
29,FALSE,Earth,G,725,P,0.467926972205844,FALSE,FALSE,0.528458340415579
55,FALSE,Earth,F,831,S,0.494880498303834,FALSE,FALSE,0.592780604552727
41,FALSE,Earth,G,717,S,0.491075502727879,FALSE,FALSE,0.523308882324067
38,FALSE,Earth,G,726,P,0.486377351766082,FALSE,FALSE,0.529100250927286
27,FALSE,Europa,C,159,S,0.465767467184384,FALSE,TRUE,0.558312752981867
55,FALSE,Earth,G,719,S,0.494880498303834,FALSE,TRUE,0.524598555789732
75,FALSE,Mars,F,906,P,0.444174685174341,FALSE,TRUE,0.626050174977931
50,FALSE,Europa,C,160,S,0.496120082162793,FALSE,TRUE,0.558238315150666
23,FALSE,Earth,G,720,S,0.469037448412813,FALSE,FALSE,0.52524282484982
37,FALSE,Earth,G,721,S,0.484473377430017,FALSE,TRUE,0.525886710342057
33,FALSE,Earth,G,722,S,0.475823164699399,FALSE,FALSE,0.526530208449799
45,FALSE,Mars,F,833,S,0.494801619322492,FALSE,FALSE,0.593869006550847
47,FALSE,Europa,B,143,P,0.495697041270013,FALSE,TRUE,0.558489986539023
13,FALSE,Europa,B,172,S,0.55235575350062,TRUE,TRUE,0.55675085877994
29,FALSE,Europa,B,172,S,0.467926972205844,TRUE,TRUE,0.55675085877994
19,FALSE,Mars,E,287,S,0.487811984241333,FALSE,FALSE,0.493127296262345
30,FALSE,Mars,F,835,S,0.469589850791481,FALSE,TRUE,0.594949591760261
39,FALSE,Europa,D,141,S,0.488121265284679,TRUE,FALSE,0.55838074091199
31,FALSE,Europa,D,141,S,0.471515240450065,TRUE,FALSE,0.55838074091199
29,FALSE,Europa,C,162,S,0.467926972205844,FALSE,TRUE,0.558066708565117
16,FALSE,Mars,E,288,S,0.514670133184028,FALSE,FALSE,0.492310859416804
18,FALSE,Earth,F,836,S,0.495501823932408,FALSE,TRUE,0.595486877771171
38,FALSE,Earth,G,727,P,0.486377351766082,FALSE,FALSE,0.529741754994853
50,FALSE,Earth,G,728,P,0.496120082162793,FALSE,FALSE,0.530382848764983
21,FALSE,Earth,G,729,P,0.476137387385959,FALSE,FALSE,0.531023528355314
22,FALSE,Earth,G,730,P,0.472051981947619,FALSE,TRUE,0.531663789847902
20,FALSE,Earth,G,725,S,0.481370609361581,FALSE,TRUE,0.528458340415579
36,FALSE,Mars,F,910,P,0.482431571766483,FALSE,FALSE,0.627240625310947
23,FALSE,Earth,F,911,P,0.469037448412813,FALSE,TRUE,0.627526475178016
31,TRUE,Europa,B,144,P,0.471515240450065,TRUE,TRUE,0.558533869755201
39,FALSE,Europa,B,144,P,0.488121265284679,TRUE,TRUE,0.558533869755201
50,FALSE,Europa,B,144,P,0.496120082162793,TRUE,TRUE,0.558533869755201
40,FALSE,Earth,E,291,S,0.489690126489503,FALSE,FALSE,0.489853187541588
28,FALSE,Earth,F,912,P,0.466619574212593,FALSE,FALSE,0.627807545043401
38,FALSE,Europa,B,175,S,0.486377351766082,TRUE,FALSE,0.556206506050718
37,FALSE,Europa,B,175,S,0.484473377430017,TRUE,FALSE,0.556206506050718
59,FALSE,Europa,B,175,S,0.491691814388881,TRUE,TRUE,0.556206506050718
41,FALSE,Europa,B,175,S,0.491075502727879,TRUE,TRUE,0.556206506050718
33,FALSE,Europa,B,175,S,0.475823164699399,TRUE,TRUE,0.556206506050718
54,FALSE,Earth,C,61,P,0.495326820096129,FALSE,TRUE,0.534776077123956
40,FALSE,Earth,F,913,P,0.489690126489503,FALSE,TRUE,0.628083797627386
43,FALSE,Mars,D,142,S,0.493290531199942,FALSE,TRUE,0.558438932960108
26,FALSE,Europa,C,140,P,0.465475555687279,TRUE,TRUE,0.558315443167695
65,FALSE,Europa,C,140,P,0.480556424914697,TRUE,TRUE,0.558315443167695
