Age,VIP,HomePlanet,Cabin,Transported
25,FALSE,Europa,C/198/S,TRUE
13,FALSE,Europa,C/198/S,TRUE
41,FALSE,Europa,C/199/S,TRUE
28,FALSE,Europa,C/199/S,TRUE
25,FALSE,Mars,F/980/S,TRUE
11,FALSE,Mars,F/980/S,TRUE
20,FALSE,Mars,E/320/P,FALSE
24,FALSE,Earth,F/981/S,TRUE
41,FALSE,Earth,F/1044/P,FALSE
29,FALSE,Earth,F/982/S,FALSE
59,FALSE,Europa,C/200/S,TRUE
31,FALSE,Earth,G/837/S,TRUE
16,FALSE,Earth,F/983/S,FALSE
65,FALSE,Mars,F/1045/P,FALSE
21,FALSE,Mars,F/1045/P,TRUE
27,FALSE,Earth,G/827/P,TRUE
37,FALSE,Earth,G/838/S,TRUE
42,FALSE,Earth,G/828/P,FALSE
36,FALSE,Earth,G/829/P,TRUE
24,FALSE,Earth,G/829/P,FALSE
17,FALSE,Earth,G/829/P,TRUE
19,FALSE,Earth,F/1046/P,FALSE
26,FALSE,Earth,F/1046/P,FALSE
19,FALSE,Earth,G/829/P,TRUE
26,FALSE,Earth,F/1046/P,FALSE
35,FALSE,Earth,F/1046/P,FALSE
24,FALSE,Earth,F/984/S,FALSE
9,FALSE,Mars,G/839/S,TRUE
40,FALSE,Europa,A/47/P,TRUE
23,FALSE,Earth,G/840/S,TRUE
4,FALSE,Mars,F/1050/P,TRUE
20,FALSE,Mars,F/1050/P,FALSE
21,FALSE,Mars,F/1050/P,TRUE
4,FALSE,Mars,F/1050/P,TRUE
19,FALSE,Earth,G/830/P,TRUE
18,FALSE,Earth,G/841/S,TRUE
26,FALSE,Earth,F/986/S,TRUE
13,FALSE,Earth,F/1051/P,FALSE
16,FALSE,Earth,G/831/P,TRUE
14,FALSE,Mars,F/1052/P,TRUE
40,FALSE,Europa,B/199/S,FALSE
34,TRUE,Mars,E/321/P,FALSE
21,FALSE,Europa,B/200/S,TRUE
29,FALSE,Europa,B/200/S,TRUE
40,FALSE,Earth,G/844/S,TRUE
16,FALSE,Earth,F/1054/P,FALSE
37,FALSE,Earth,G/832/P,FALSE
41,FALSE,Mars,D/156/S,TRUE
16,FALSE,Mars,F/988/S,TRUE
39,FALSE,Mars,F/988/S,FALSE
30,FALSE,Earth,E/322/P,TRUE
40,FALSE,Earth,E/322/P,TRUE
63,FALSE,Earth,F/989/S,TRUE
32,FALSE,Mars,D/163/P,TRUE
47,FALSE,Earth,F/990/S,FALSE
23,FALSE,Earth,F/1056/P,FALSE
23,FALSE,Earth,F/991/S,FALSE
19,FALSE,Mars,F/1057/P,TRUE
44,FALSE,Europa,C/159/P,TRUE
29,FALSE,Europa,C/159/P,FALSE
21,FALSE,Earth,G/834/P,FALSE
23,FALSE,Earth,E/323/P,FALSE
26,TRUE,Europa,B/201/S,TRUE
47,FALSE,Europa,C/160/P,TRUE
20,FALSE,Earth,G/835/P,TRUE
48,FALSE,Europa,B/175/P,TRUE
4,FALSE,Earth,G/836/P,TRUE
25,FALSE,Earth,G/836/P,TRUE
0,FALSE,Earth,G/837/P,TRUE
29,FALSE,Mars,E/330/S,FALSE
21,FALSE,Earth,F/1058/P,FALSE
20,FALSE,Europa,E/324/P,FALSE
34,FALSE,Earth,G/838/P,FALSE
9,FALSE,Earth,G/838/P,TRUE
12,FALSE,Earth,G/838/P,FALSE
13,FALSE,Earth,F/994/S,FALSE
27,FALSE,Mars,F/995/S,TRUE
34,FALSE,Europa,C/202/S,TRUE
18,FALSE,Europa,B/176/P,TRUE
16,FALSE,Europa,B/176/P,TRUE
43,FALSE,Earth,G/839/P,TRUE
0,FALSE,Earth,G/839/P,FALSE
20,FALSE,Earth,E/325/P,TRUE
45,FALSE,Mars,F/1059/P,FALSE
35,FALSE,Europa,D/158/S,FALSE
21,FALSE,Earth,F/1060/P,FALSE
14,FALSE,Earth,G/840/P,TRUE
46,FALSE,Earth,F/1061/P,FALSE
22,FALSE,Earth,F/997/S,FALSE
2,FALSE,Earth,G/845/S,TRUE
3,FALSE,Earth,G/845/S,TRUE
28,FALSE,Earth,G/841/P,TRUE
60,FALSE,Earth,F/1062/P,FALSE
48,FALSE,Earth,G/841/P,FALSE
18,FALSE,Earth,E/331/S,TRUE
31,FALSE,Earth,F/998/S,FALSE
26,FALSE,Europa,C/163/P,TRUE
41,FALSE,Europa,C/163/P,FALSE
26,FALSE,Earth,F/999/S,TRUE
29,FALSE,Earth,F/1063/P,TRUE
24,FALSE,Earth,E/332/S,FALSE
25,FALSE,Earth,F/1064/P,TRUE
0,FALSE,Earth,G/842/P,FALSE
30,FALSE,Earth,G/843/P,FALSE
18,FALSE,Europa,B/177/P,TRUE
32,FALSE,Europa,B/177/P,TRUE
28,FALSE,Earth,F/1000/S,FALSE
21,FALSE,Mars,D/165/P,FALSE
25,FALSE,Earth,F/1065/P,FALSE
47,FALSE,Mars,F/1002/S,TRUE
13,FALSE,Mars,F/1002/S,TRUE
8,FALSE,Mars,F/1002/S,TRUE
24,FALSE,Earth,F/1003/S,FALSE
30,FALSE,Mars,E/334/S,TRUE
24,FALSE,Earth,G/848/S,TRUE
13,FALSE,Earth,G/849/S,TRUE
16,FALSE,Earth,E/335/S,FALSE
23,FALSE,Mars,F/1004/S,TRUE
16,FALSE,Mars,F/1067/P,TRUE
29,FALSE,Earth,G/844/P,FALSE
46,FALSE,Earth,E/326/P,TRUE
13,FALSE,Earth,G/845/P,FALSE
22,FALSE,Earth,G/852/S,TRUE
29,FALSE,Earth,G/853/S,TRUE
46,FALSE,Earth,G/854/S,TRUE
24,FALSE,Earth,F/1005/S,TRUE
33,FALSE,Earth,G/855/S,TRUE
38,FALSE,Mars,F/1006/S,FALSE
57,FALSE,Earth,G/847/P,TRUE
0,FALSE,Earth,F/1070/P,TRUE
38,FALSE,Earth,G/848/P,TRUE
28,FALSE,Earth,G/856/S,TRUE
25,FALSE,Mars,E/327/P,FALSE
22,FALSE,Mars,F/1007/S,TRUE
33,FALSE,Mars,F/1071/P,TRUE
35,FALSE,Earth,F/1008/S,TRUE
24,FALSE,Earth,F/1009/S,TRUE
31,FALSE,Europa,B/202/S,TRUE
16,FALSE,Europa,B/202/S,TRUE
28,FALSE,Europa,"",TRUE
8,FALSE,Europa,B/202/S,TRUE
20,FALSE,Mars,F/1010/S,TRUE
26,FALSE,Mars,D/159/S,FALSE
43,FALSE,Europa,B/178/P,FALSE
70,FALSE,Europa,C/204/S,TRUE
17,FALSE,Earth,G/849/P,TRUE
14,FALSE,Earth,G/850/P,TRUE
21,FALSE,Earth,G/858/S,TRUE
37,FALSE,Earth,F/1012/S,TRUE
15,FALSE,Earth,F/1073/P,FALSE
20,FALSE,Europa,A/64/S,FALSE
36,TRUE,Europa,C/205/S,FALSE
14,FALSE,Earth,F/1013/S,TRUE
21,FALSE,Earth,E/336/S,TRUE
28,FALSE,Earth,F/1075/P,FALSE
20,FALSE,Mars,F/1076/P,TRUE
26,FALSE,Earth,F/1077/P,FALSE
25,FALSE,Earth,F/1078/P,FALSE
29,FALSE,Earth,F/1014/S,FALSE
39,TRUE,Europa,B/179/P,TRUE
18,FALSE,Earth,F/1079/P,TRUE
37,FALSE,Europa,B/203/S,TRUE
28,FALSE,Earth,G/852/P,FALSE
18,FALSE,Earth,F/1015/S,TRUE
30,FALSE,Earth,F/1080/P,FALSE
35,FALSE,Earth,E/337/S,TRUE
26,FALSE,Earth,F/1016/S,TRUE
0,FALSE,Earth,G/860/S,TRUE
42,FALSE,Earth,G/861/S,TRUE
36,FALSE,Earth,F/1081/P,TRUE
31,FALSE,Earth,F/1083/P,FALSE
27,FALSE,Earth,G/854/P,FALSE
25,FALSE,Europa,C/206/S,TRUE
32,FALSE,Earth,G/856/P,TRUE
14,FALSE,Earth,G/862/S,TRUE
16,FALSE,Earth,G/863/S,TRUE
51,FALSE,Earth,G/864/S,TRUE
21,FALSE,Europa,B/181/P,TRUE
31,FALSE,Europa,B/181/P,TRUE
9,FALSE,Earth,"",FALSE
7,FALSE,Earth,G/857/P,TRUE
3,FALSE,Earth,G/857/P,TRUE
2,FALSE,Earth,G/857/P,TRUE
7,FALSE,Earth,G/857/P,FALSE
18,FALSE,Mars,F/1019/S,FALSE
33,FALSE,Mars,F/1019/S,TRUE
23,FALSE,Earth,F/1084/P,TRUE
13,FALSE,Europa,B/204/S,TRUE
32,FALSE,Mars,F/1021/S,FALSE
27,FALSE,Europa,B/182/P,TRUE
23,FALSE,Earth,F/1085/P,TRUE
25,FALSE,Europa,C/208/S,TRUE
18,FALSE,Earth,F/1086/P,FALSE
23,FALSE,Mars,F/1087/P,TRUE
31,FALSE,Europa,E/330/P,TRUE
32,FALSE,Europa,E/330/P,FALSE
22,FALSE,Mars,F/1090/P,TRUE
38,FALSE,Mars,F/1091/P,TRUE
21,FALSE,Earth,F/1023/S,TRUE
28,FALSE,Mars,F/1092/P,TRUE
38,FALSE,Europa,B/183/P,FALSE
20,FALSE,Earth,F/1094/P,TRUE
23,FALSE,Earth,F/1095/P,FALSE
48,FALSE,Earth,G/862/P,TRUE
15,FALSE,Earth,G/867/S,TRUE
30,FALSE,Earth,G/867/S,TRUE
40,FALSE,Mars,F/1024/S,TRUE
36,FALSE,Earth,G/868/S,FALSE
20,FALSE,Earth,G/869/S,TRUE
17,FALSE,Mars,E/332/P,FALSE
38,FALSE,Europa,C/168/P,FALSE
38,FALSE,Europa,C/168/P,TRUE
14,FALSE,Mars,D/167/P,FALSE
22,FALSE,Mars,E/333/P,FALSE
21,FALSE,Earth,E/334/P,TRUE
18,FALSE,Europa,C/169/P,FALSE
26,FALSE,Mars,D/168/P,TRUE
35,FALSE,Europa,C/170/P,FALSE
46,FALSE,Mars,F/1026/S,FALSE
13,FALSE,Europa,B/205/S,TRUE
39,FALSE,Europa,B/205/S,TRUE
49,FALSE,Mars,D/161/S,FALSE
28,FALSE,Mars,E/339/S,FALSE
27,FALSE,Earth,F/1098/P,TRUE
21,FALSE,Earth,G/865/P,TRUE
29,FALSE,Earth,E/340/S,FALSE
27,FALSE,Earth,F/1099/P,FALSE
38,FALSE,Mars,F/1100/P,TRUE
18,FALSE,Earth,F/1101/P,TRUE
35,FALSE,Europa,E/336/P,TRUE
37,FALSE,Mars,F/1102/P,TRUE
60,FALSE,Earth,E/337/P,FALSE
31,FALSE,Europa,E/338/P,TRUE
4,FALSE,Europa,C/209/S,TRUE
34,FALSE,Earth,C/209/S,TRUE
46,FALSE,Europa,C/209/S,TRUE
18,FALSE,Earth,G/870/S,FALSE
38,FALSE,Mars,E/342/S,FALSE
29,FALSE,Earth,F/1029/S,TRUE
13,FALSE,Europa,C/210/S,TRUE
26,FALSE,Europa,C/210/S,TRUE
30,FALSE,Europa,C/173/P,FALSE
42,FALSE,Earth,F/1030/S,FALSE
36,FALSE,Mars,F/1104/P,FALSE
23,FALSE,Earth,F/1105/P,FALSE
34,TRUE,Europa,A/65/S,TRUE
26,FALSE,Europa,A/65/S,TRUE
31,FALSE,Mars,D/170/P,FALSE
48,FALSE,Mars,D/171/P,FALSE
10,FALSE,Earth,G/871/S,TRUE
27,FALSE,Mars,F/1106/P,TRUE
32,FALSE,Mars,F/1106/P,FALSE
24,FALSE,Earth,G/872/S,TRUE
20,FALSE,Earth,G/872/S,TRUE
48,FALSE,Earth,F/1032/S,TRUE
35,TRUE,Mars,E/343/S,FALSE
14,FALSE,Mars,D/172/P,TRUE
28,FALSE,Mars,D/173/P,TRUE
22,FALSE,Mars,F/1109/P,FALSE
42,FALSE,Mars,D/162/S,TRUE
8,FALSE,Mars,D/162/S,TRUE
30,FALSE,Mars,D/162/S,TRUE
44,FALSE,Earth,G/869/P,FALSE
40,FALSE,Mars,F/1034/S,FALSE
38,FALSE,Earth,F/1111/P,FALSE
22,FALSE,Earth,F/1035/S,FALSE
32,FALSE,Mars,D/174/P,FALSE
16,FALSE,Mars,D/174/P,FALSE
33,FALSE,Mars,D/163/S,FALSE
38,FALSE,Europa,B/206/S,FALSE
23,FALSE,Earth,G/870/P,TRUE
16,FALSE,Earth,G/871/P,TRUE
16,FALSE,Earth,G/872/P,FALSE
11,FALSE,Earth,G/872/P,FALSE
22,FALSE,Earth,F/1112/P,FALSE
43,FALSE,Earth,F/1112/P,FALSE
20,FALSE,Earth,G/872/P,TRUE
22,FALSE,Earth,F/1113/P,FALSE
0,FALSE,Mars,F/1114/P,TRUE
30,FALSE,Mars,E/340/P,FALSE
18,FALSE,Mars,F/1114/P,TRUE
0,FALSE,Mars,F/1114/P,TRUE
41,FALSE,Mars,E/349/S,FALSE
39,FALSE,Earth,F/1036/S,TRUE
37,FALSE,Earth,G/873/S,FALSE
26,FALSE,Europa,D/164/S,TRUE
49,FALSE,Mars,F/1116/P,FALSE
28,FALSE,Mars,E/341/P,TRUE
13,FALSE,Mars,F/1117/P,FALSE
64,FALSE,Europa,E/342/P,FALSE
24,FALSE,Earth,F/1037/S,FALSE
18,FALSE,Earth,F/1118/P,TRUE
18,FALSE,Mars,F/1118/P,FALSE
25,FALSE,Mars,F/1118/P,FALSE
19,FALSE,Earth,G/873/P,FALSE
33,FALSE,Earth,E/350/S,TRUE
27,FALSE,Earth,G/874/P,TRUE
50,FALSE,Mars,F/1121/P,FALSE
30,FALSE,Earth,"",FALSE
44,FALSE,Mars,F/1123/P,TRUE
52,FALSE,Earth,G/875/P,FALSE
7,FALSE,Earth,G/875/S,TRUE
30,FALSE,Earth,F/1041/S,FALSE
27,FALSE,Earth,F/1041/S,FALSE
24,FALSE,Europa,B/207/S,TRUE
13,FALSE,Earth,F/1124/P,FALSE
61,FALSE,Europa,F/1125/P,FALSE
32,FALSE,Earth,G/876/P,TRUE
17,FALSE,Mars,F/1126/P,TRUE
36,FALSE,Mars,F/1126/P,TRUE
16,FALSE,Earth,G/877/P,TRUE
21,FALSE,Earth,F/1127/P,TRUE
24,FALSE,Europa,C/212/S,TRUE
28,FALSE,Earth,F/1044/S,FALSE
13,FALSE,Mars,E/343/P,FALSE
13,FALSE,Mars,E/344/P,FALSE
39,FALSE,Earth,F/1129/P,FALSE
24,FALSE,Earth,E/351/S,FALSE
38,FALSE,Europa,C/213/S,FALSE
20,FALSE,Mars,F/1131/P,FALSE
21,FALSE,Earth,F/1045/S,TRUE
27,FALSE,Mars,F/1132/P,FALSE
49,FALSE,Earth,F/1132/P,FALSE
6,FALSE,Mars,F/1132/P,TRUE
41,FALSE,Europa,B/185/P,TRUE
33,TRUE,Europa,B/185/P,FALSE
6,FALSE,Europa,B/185/P,TRUE
35,FALSE,Europa,B/185/P,FALSE
46,FALSE,Europa,B/185/P,FALSE
31,FALSE,Earth,F/1046/S,FALSE
32,FALSE,Europa,B/208/S,TRUE
31,FALSE,Europa,A/50/P,TRUE
20,FALSE,Earth,G/878/P,FALSE
57,FALSE,Earth,G/877/S,FALSE
37,FALSE,Earth,F/1047/S,TRUE
21,FALSE,Earth,"",TRUE
43,FALSE,Earth,F/1134/P,FALSE
49,FALSE,Earth,G/879/S,TRUE
17,FALSE,Earth,G/880/S,TRUE
29,FALSE,Mars,F/1048/S,FALSE
36,FALSE,Earth,G/881/S,TRUE
37,FALSE,Europa,"",FALSE
17,FALSE,Earth,F/1135/P,FALSE
45,FALSE,Mars,F/1050/S,TRUE
20,FALSE,Earth,G/880/P,FALSE
24,FALSE,Mars,F/1136/P,TRUE
28,FALSE,Europa,B/186/P,TRUE
15,FALSE,Europa,B/186/P,TRUE
53,FALSE,Europa,B/186/P,FALSE
51,FALSE,Europa,B/186/P,TRUE
14,FALSE,Earth,G/881/P,TRUE
1,FALSE,Earth,G/881/P,FALSE
26,FALSE,Mars,F/1137/P,FALSE
20,FALSE,Earth,G/882/S,FALSE
23,FALSE,Earth,F/1052/S,FALSE
22,FALSE,Earth,F/1053/S,TRUE
22,FALSE,Earth,G/882/P,TRUE
13,FALSE,Europa,B/210/S,TRUE
28,FALSE,Europa,B/210/S,TRUE
40,FALSE,Earth,G/884/S,TRUE
21,FALSE,Mars,D/175/P,FALSE
35,FALSE,Earth,G/885/S,TRUE
22,FALSE,Earth,F/1140/P,FALSE
37,FALSE,Europa,D/166/S,TRUE
21,FALSE,Mars,E/356/S,FALSE
50,FALSE,Earth,"",FALSE
27,FALSE,Earth,F/1055/S,TRUE
20,FALSE,Earth,G/887/S,TRUE
15,FALSE,Earth,G/884/P,TRUE
25,FALSE,Earth,E/346/P,FALSE
31,FALSE,Europa,A/67/S,FALSE
37,FALSE,Europa,B/211/S,TRUE
18,FALSE,Earth,G/889/S,TRUE
2,FALSE,Earth,G/889/S,TRUE
27,FALSE,Earth,G/889/S,TRUE
0,FALSE,Earth,G/889/S,TRUE
22,FALSE,Earth,F/1141/P,FALSE
13,FALSE,Mars,E/357/S,FALSE
56,FALSE,Earth,G/890/S,TRUE
28,FALSE,Earth,F/1058/S,FALSE
42,FALSE,Earth,E/358/S,TRUE
20,FALSE,Earth,F/1059/S,TRUE
27,FALSE,Earth,F/1059/S,TRUE
29,FALSE,Earth,G/885/P,FALSE
36,FALSE,Earth,F/1060/S,TRUE
23,FALSE,Earth,F/1061/S,FALSE
64,FALSE,Earth,G/891/S,TRUE
19,FALSE,Earth,G/886/P,FALSE
1,FALSE,Earth,G/886/P,FALSE
49,FALSE,Earth,G/886/P,FALSE
0,FALSE,Earth,G/886/P,TRUE
18,FALSE,Earth,F/1143/P,FALSE
39,FALSE,Europa,C/174/P,FALSE
37,FALSE,Mars,E/347/P,FALSE
44,FALSE,Mars,F/1144/P,TRUE
43,FALSE,Mars,F/1145/P,FALSE
33,FALSE,Mars,F/1145/P,TRUE
20,FALSE,Earth,G/893/S,TRUE
0,FALSE,Earth,G/893/S,TRUE
4,FALSE,Earth,G/893/S,TRUE
20,FALSE,Mars,F/1062/S,TRUE
50,FALSE,Mars,F/1063/S,FALSE
47,FALSE,Mars,F/1146/P,TRUE
17,FALSE,Mars,F/1146/P,TRUE
26,FALSE,Europa,B/187/P,FALSE
21,FALSE,Earth,E/360/S,TRUE
20,FALSE,Mars,F/1147/P,TRUE
26,FALSE,Europa,C/175/P,TRUE
31,TRUE,Mars,F/1149/P,FALSE
34,FALSE,Earth,G/894/S,TRUE
11,FALSE,Earth,G/894/S,TRUE
0,FALSE,Earth,G/894/S,TRUE
28,FALSE,Europa,D/176/P,FALSE
33,FALSE,Earth,G/895/S,TRUE
22,FALSE,Earth,G/888/P,TRUE
28,FALSE,Mars,F/1150/P,FALSE
11,FALSE,Mars,F/1150/P,TRUE
60,FALSE,Mars,F/1150/P,FALSE
43,FALSE,Earth,G/896/S,TRUE
27,FALSE,Earth,E/361/S,FALSE
37,FALSE,Earth,G/890/P,TRUE
23,FALSE,Earth,G/897/S,TRUE
57,FALSE,Mars,D/168/S,FALSE
29,FALSE,Europa,A/51/P,TRUE
28,FALSE,Europa,A/51/P,FALSE
42,FALSE,Europa,A/51/P,FALSE
43,FALSE,Europa,A/51/P,FALSE
26,FALSE,Europa,C/176/P,TRUE
72,FALSE,Europa,E/349/P,FALSE
49,FALSE,Europa,B/188/P,FALSE
29,TRUE,Europa,B/188/P,TRUE
18,FALSE,Earth,G/891/P,FALSE
26,FALSE,Earth,G/900/S,TRUE
19,FALSE,Mars,F/1153/P,TRUE
18,FALSE,Earth,F/1154/P,FALSE
14,FALSE,Earth,F/1155/P,FALSE
44,FALSE,Mars,F/1156/P,FALSE
34,FALSE,Mars,F/1156/P,TRUE
18,FALSE,Earth,G/892/P,TRUE
36,FALSE,Earth,G/902/S,TRUE
27,FALSE,Europa,B/212/S,TRUE
35,FALSE,Earth,G/893/P,FALSE
52,FALSE,Europa,D/170/S,TRUE
22,FALSE,Earth,G/894/P,FALSE
34,FALSE,Earth,F/1158/P,TRUE
37,FALSE,Earth,G/895/P,FALSE
22,FALSE,Earth,F/1159/P,FALSE
26,FALSE,Earth,F/1160/P,TRUE
14,FALSE,Earth,E/363/S,FALSE
53,FALSE,Mars,F/1161/P,TRUE
17,FALSE,Earth,F/1163/P,FALSE
30,FALSE,Earth,F/1067/S,FALSE
65,FALSE,Europa,D/179/P,FALSE
19,FALSE,Earth,G/903/S,TRUE
36,FALSE,Europa,E/364/S,FALSE
3,FALSE,Earth,G/904/S,TRUE
6,FALSE,Earth,G/904/S,TRUE
4,FALSE,Earth,"",TRUE
21,FALSE,Earth,F/1069/S,TRUE
8,FALSE,Earth,G/904/S,TRUE
35,FALSE,Europa,B/190/P,TRUE
18,FALSE,Europa,B/190/P,TRUE
34,FALSE,Earth,E/365/S,FALSE
45,FALSE,Europa,B/213/S,TRUE
31,FALSE,Europa,B/213/S,TRUE
14,FALSE,Earth,F/1164/P,TRUE
23,FALSE,Earth,G/897/P,FALSE
61,FALSE,Europa,B/214/S,TRUE
54,TRUE,Europa,B/214/S,FALSE
28,FALSE,Europa,D/171/S,TRUE
46,FALSE,Europa,D/171/S,FALSE
32,FALSE,Earth,F/1072/S,TRUE
49,FALSE,Earth,G/906/S,TRUE
20,FALSE,Earth,G/907/S,TRUE
25,FALSE,Earth,F/1073/S,TRUE
19,FALSE,Earth,F/1075/S,TRUE
28,FALSE,Earth,G/908/S,TRUE
68,FALSE,Earth,F/1076/S,TRUE
16,FALSE,Earth,G/898/P,TRUE
19,FALSE,Mars,E/352/P,FALSE
49,FALSE,Mars,E/352/P,FALSE
15,FALSE,Mars,E/352/P,FALSE
26,FALSE,Mars,E/352/P,TRUE
22,FALSE,Mars,E/352/P,FALSE
23,FALSE,Earth,G/911/S,TRUE
31,FALSE,Earth,G/899/P,FALSE
27,FALSE,Earth,G/900/P,FALSE
28,FALSE,Earth,G/901/P,TRUE
20,FALSE,Earth,F/1166/P,FALSE
43,FALSE,Earth,F/1168/P,FALSE
22,FALSE,Earth,G/913/S,TRUE
27,FALSE,Europa,E/368/S,TRUE
35,FALSE,Europa,B/216/S,TRUE
37,FALSE,Europa,"",TRUE
24,FALSE,Mars,F/1077/S,TRUE
18,FALSE,Mars,F/1077/S,FALSE
15,FALSE,Mars,F/1077/S,FALSE
28,FALSE,Mars,F/1169/P,FALSE
24,FALSE,Earth,F/1078/S,TRUE
39,FALSE,Mars,F/1079/S,TRUE
35,FALSE,Europa,C/178/P,TRUE
52,FALSE,Europa,C/178/P,TRUE
48,FALSE,Europa,C/178/P,FALSE
27,FALSE,Europa,C/179/P,FALSE
50,FALSE,Europa,C/179/P,FALSE
24,FALSE,Earth,G/902/P,FALSE
26,FALSE,Earth,G/915/S,TRUE
24,FALSE,Earth,F/1171/P,FALSE
15,FALSE,Earth,G/903/P,FALSE
42,FALSE,Earth,F/1172/P,FALSE
51,FALSE,Earth,F/1175/P,FALSE
43,FALSE,Earth,E/355/P,TRUE
31,FALSE,Earth,G/905/P,FALSE
14,FALSE,Earth,G/916/S,TRUE
31,FALSE,Earth,F/1080/S,FALSE
33,FALSE,Europa,A/71/S,TRUE
21,FALSE,Earth,G/906/P,FALSE
13,FALSE,Earth,G/907/P,FALSE
29,FALSE,Earth,F/1083/S,TRUE
22,FALSE,Europa,B/217/S,FALSE
22,FALSE,Mars,E/357/P,FALSE
18,FALSE,Earth,G/920/S,TRUE
35,FALSE,Earth,G/920/S,TRUE
20,FALSE,Earth,G/920/S,TRUE
18,FALSE,Earth,E/359/P,TRUE
66,FALSE,Earth,G/921/S,TRUE
33,FALSE,Earth,B/218/S,TRUE
48,FALSE,Europa,B/218/S,TRUE
38,FALSE,Europa,B/218/S,FALSE
62,FALSE,Europa,B/218/S,TRUE
19,FALSE,Earth,G/910/P,FALSE
44,FALSE,Mars,"",FALSE
25,FALSE,Mars,D/180/P,FALSE
15,FALSE,Earth,F/1179/P,FALSE
20,FALSE,Earth,F/1084/S,TRUE
34,FALSE,Earth,F/1180/P,FALSE
23,FALSE,Mars,E/360/P,FALSE
45,FALSE,Earth,F/1087/S,TRUE
39,FALSE,Earth,G/922/S,TRUE
33,FALSE,Earth,G/911/P,TRUE
14,FALSE,Earth,F/1088/S,FALSE
26,FALSE,Earth,G/923/S,TRUE
47,FALSE,Earth,G/924/S,TRUE
7,FALSE,Mars,D/173/S,TRUE
28,FALSE,Earth,G/912/P,TRUE
22,FALSE,Earth,G/913/P,TRUE
17,FALSE,Earth,G/925/S,TRUE
16,FALSE,Earth,F/1090/S,TRUE
9,FALSE,Earth,G/926/S,TRUE
15,FALSE,Earth,F/1091/S,TRUE
33,FALSE,Europa,C/215/S,TRUE
61,FALSE,Earth,F/1092/S,TRUE
19,FALSE,Earth,F/1183/P,FALSE
61,FALSE,Europa,E/371/S,TRUE
42,FALSE,Earth,G/915/P,TRUE
4,FALSE,Earth,G/916/P,FALSE
12,FALSE,Earth,G/916/P,TRUE
0,FALSE,Earth,G/916/P,TRUE
19,FALSE,Earth,G/916/P,TRUE
27,FALSE,Earth,G/916/P,TRUE
29,FALSE,Earth,F/1093/S,TRUE
59,FALSE,Earth,G/917/P,TRUE
20,FALSE,Earth,G/927/S,TRUE
70,FALSE,Earth,G/918/P,TRUE
3,FALSE,Earth,G/918/P,FALSE
37,FALSE,Europa,B/219/S,TRUE
58,FALSE,Europa,B/219/S,FALSE
44,FALSE,Earth,G/928/S,FALSE
24,FALSE,Mars,E/372/S,FALSE
20,FALSE,Earth,G/919/P,TRUE
24,FALSE,Earth,F/1094/S,TRUE
27,FALSE,Europa,B/192/P,TRUE
28,FALSE,Earth,G/920/P,FALSE
24,FALSE,Earth,F/1185/P,FALSE
29,FALSE,Mars,F/1186/P,TRUE
25,FALSE,Earth,F/1187/P,FALSE
20,FALSE,Earth,G/921/P,FALSE
34,FALSE,Earth,G/922/P,TRUE
28,FALSE,Earth,F/1188/P,FALSE
0,FALSE,Earth,E/362/P,TRUE
23,FALSE,Earth,F/1189/P,FALSE
39,FALSE,Europa,C/216/S,TRUE
35,FALSE,Europa,C/216/S,TRUE
18,FALSE,Earth,G/929/S,TRUE
20,FALSE,Earth,G/930/S,TRUE
42,FALSE,Europa,A/52/P,FALSE
32,FALSE,Europa,A/52/P,FALSE
50,FALSE,Earth,F/1096/S,FALSE
23,FALSE,Earth,G/931/S,TRUE
19,FALSE,Earth,G/932/S,FALSE
29,FALSE,Earth,F/1192/P,FALSE
35,TRUE,Europa,A/53/P,FALSE
18,FALSE,Earth,E/363/P,FALSE
24,FALSE,Earth,G/924/P,FALSE
23,FALSE,Earth,G/933/S,TRUE
51,FALSE,Earth,F/1194/P,FALSE
42,FALSE,Earth,F/1194/P,FALSE
19,FALSE,Earth,F/1194/P,FALSE
23,FALSE,Earth,F/1194/P,FALSE
19,FALSE,Earth,F/1194/P,TRUE
22,FALSE,Earth,F/1194/P,FALSE
25,FALSE,Earth,"",FALSE
31,FALSE,Earth,F/1194/P,FALSE
23,FALSE,Earth,F/1195/P,FALSE
22,FALSE,Earth,G/934/S,TRUE
55,FALSE,Europa,B/220/S,TRUE
40,FALSE,Earth,F/1099/S,FALSE
24,FALSE,Earth,F/1099/S,FALSE
25,FALSE,Earth,F/1100/S,TRUE
42,FALSE,Europa,C/181/P,FALSE
33,FALSE,Earth,G/936/S,TRUE
54,FALSE,Europa,B/193/P,TRUE
22,FALSE,Europa,B/193/P,TRUE
22,FALSE,Europa,B/194/P,TRUE
19,FALSE,Europa,B/194/P,TRUE
47,FALSE,Earth,G/937/S,TRUE
23,FALSE,Mars,F/1197/P,FALSE
61,FALSE,Europa,C/217/S,TRUE
21,FALSE,Earth,F/1102/S,FALSE
46,FALSE,Earth,F/1199/P,FALSE
36,FALSE,Earth,G/926/P,FALSE
15,FALSE,Earth,G/938/S,TRUE
33,FALSE,Europa,B/195/P,TRUE
35,FALSE,Europa,B/195/P,TRUE
21,FALSE,Europa,B/195/P,TRUE
21,FALSE,Earth,F/1200/P,FALSE
43,FALSE,Earth,F/1201/P,TRUE
